INBOUND_DATE,PLANT_NAME,MATERIAL_NAME,NET_QUANTITY_MT,SHELF_LIFE_IN_MONTH,DOWNGRADE_VALUE_AVG_MT,POLYMER_TYPE,value,radius,Cluster,Cluster_Name
2023/12/16,CHINA-WAREHOUSE,MAT-0314,25.5,4,4182.500500511087,P-002,1244953.8,30.333839271977862,0,Critical Material
2023/12/16,CHINA-WAREHOUSE,MAT-0328,1.5,6,3794.847221285801,P-002,619244.01,25.14008477220203,0,Critical Material
2023/12/16,CHINA-WAREHOUSE,MAT-0328,24.0,6,3794.847221285801,P-002,619244.01,25.14008477220203,0,Critical Material
2023/12/16,CHINA-WAREHOUSE,MAT-0328,25.5,6,3794.847221285801,P-002,619244.01,25.14008477220203,0,Critical Material
2023/12/16,CHINA-WAREHOUSE,MAT-0328,25.5,6,3794.847221285801,P-002,619244.01,25.14008477220203,0,Critical Material
2023/12/16,CHINA-WAREHOUSE,MAT-0328,25.5,6,3794.847221285801,P-002,619244.01,25.14008477220203,0,Critical Material
2023/12/16,CHINA-WAREHOUSE,MAT-0328,25.5,6,3794.847221285801,P-002,619244.01,25.14008477220203,0,Critical Material
2023/12/16,CHINA-WAREHOUSE,MAT-0328,25.5,6,3794.847221285801,P-002,619244.01,25.14008477220203,0,Critical Material
2023/12/16,CHINA-WAREHOUSE,MAT-0328,25.5,6,3794.847221285801,P-002,619244.01,25.14008477220203,0,Critical Material
2023/12/16,CHINA-WAREHOUSE,MAT-0328,25.5,6,3794.847221285801,P-002,619244.01,25.14008477220203,0,Critical Material
2023/12/16,CHINA-WAREHOUSE,MAT-0314,25.5,4,4182.500500511087,P-002,1244953.8,30.333839271977862,0,Critical Material
2023/12/16,CHINA-WAREHOUSE,MAT-0314,25.5,4,4182.500500511087,P-002,1244953.8,30.333839271977862,0,Critical Material
2023/12/16,CHINA-WAREHOUSE,MAT-0314,25.5,4,4182.500500511087,P-002,1244953.8,30.333839271977862,0,Critical Material
2023/12/16,CHINA-WAREHOUSE,MAT-0314,25.5,4,4182.500500511087,P-002,1244953.8,30.333839271977862,0,Critical Material
2023/12/16,CHINA-WAREHOUSE,MAT-0314,25.5,4,4182.500500511087,P-002,1244953.8,30.333839271977862,0,Critical Material
2023/12/17,CHINA-WAREHOUSE,MAT-0314,25.5,4,4182.500500511087,P-002,1244953.8,30.333839271977862,0,Critical Material
2023/12/17,CHINA-WAREHOUSE,MAT-0314,25.5,4,4182.500500511087,P-002,1244953.8,30.333839271977862,0,Critical Material
2023/12/17,CHINA-WAREHOUSE,MAT-0314,25.5,4,4182.500500511087,P-002,1244953.8,30.333839271977862,0,Critical Material
2023/12/17,CHINA-WAREHOUSE,MAT-0328,25.5,6,3794.847221285801,P-002,619244.01,25.14008477220203,0,Critical Material
2023/12/17,CHINA-WAREHOUSE,MAT-0328,25.5,6,3794.847221285801,P-002,619244.01,25.14008477220203,0,Critical Material
2023/12/17,CHINA-WAREHOUSE,MAT-0328,10.5,6,3794.847221285801,P-002,619244.01,25.14008477220203,0,Critical Material
2023/12/17,CHINA-WAREHOUSE,MAT-0328,15.0,6,3794.847221285801,P-002,619244.01,25.14008477220203,0,Critical Material
2023/12/17,CHINA-WAREHOUSE,MAT-0328,25.5,6,3794.847221285801,P-002,619244.01,25.14008477220203,0,Critical Material
2023/12/17,CHINA-WAREHOUSE,MAT-0328,25.5,6,3794.847221285801,P-002,619244.01,25.14008477220203,0,Critical Material
2023/12/17,CHINA-WAREHOUSE,MAT-0328,25.5,6,3794.847221285801,P-002,619244.01,25.14008477220203,0,Critical Material
2023/12/17,CHINA-WAREHOUSE,MAT-0328,25.5,6,3794.847221285801,P-002,619244.01,25.14008477220203,0,Critical Material
2023/12/17,CHINA-WAREHOUSE,MAT-0328,25.5,6,3794.847221285801,P-002,619244.01,25.14008477220203,0,Critical Material
2023/12/17,CHINA-WAREHOUSE,MAT-0328,1.5,6,3794.847221285801,P-002,619244.01,25.14008477220203,0,Critical Material
2023/12/17,CHINA-WAREHOUSE,MAT-0328,24.0,6,3794.847221285801,P-002,619244.01,25.14008477220203,0,Critical Material
2023/12/17,CHINA-WAREHOUSE,MAT-0328,25.5,6,3794.847221285801,P-002,619244.01,25.14008477220203,0,Critical Material
2023/12/17,CHINA-WAREHOUSE,MAT-0270,25.5,5,3369.516212175821,P-002,470872.56000000006,23.908515603249498,0,Critical Material
2023/12/17,CHINA-WAREHOUSE,MAT-0270,25.5,5,3369.516212175821,P-002,470872.56000000006,23.908515603249498,0,Critical Material
2023/12/17,CHINA-WAREHOUSE,MAT-0270,25.5,5,3369.516212175821,P-002,470872.56000000006,23.908515603249498,0,Critical Material
2023/12/17,CHINA-WAREHOUSE,MAT-0270,25.5,5,3369.516212175821,P-002,470872.56000000006,23.908515603249498,0,Critical Material
2023/12/17,CHINA-WAREHOUSE,MAT-0270,25.5,5,3369.516212175821,P-002,470872.56000000006,23.908515603249498,0,Critical Material
2023/12/17,CHINA-WAREHOUSE,MAT-0270,25.5,5,3369.516212175821,P-002,470872.56000000006,23.908515603249498,0,Critical Material
2023/12/17,CHINA-WAREHOUSE,MAT-0270,25.5,5,3369.516212175821,P-002,470872.56000000006,23.908515603249498,0,Critical Material
2023/12/17,CHINA-WAREHOUSE,MAT-0270,25.5,5,3369.516212175821,P-002,470872.56000000006,23.908515603249498,0,Critical Material
2023/12/17,CHINA-WAREHOUSE,MAT-0270,25.5,5,3369.516212175821,P-002,470872.56000000006,23.908515603249498,0,Critical Material
2023/12/17,CHINA-WAREHOUSE,MAT-0270,25.5,5,3369.516212175821,P-002,470872.56000000006,23.908515603249498,0,Critical Material
2023/12/23,CHINA-WAREHOUSE,MAT-0314,25.5,4,4182.500500511087,P-002,1244953.8,30.333839271977862,0,Critical Material
2023/12/23,CHINA-WAREHOUSE,MAT-0314,25.5,4,4182.500500511087,P-002,1244953.8,30.333839271977862,0,Critical Material
2023/12/23,CHINA-WAREHOUSE,MAT-0314,25.5,4,4182.500500511087,P-002,1244953.8,30.333839271977862,0,Critical Material
2023/12/23,CHINA-WAREHOUSE,MAT-0314,25.5,4,4182.500500511087,P-002,1244953.8,30.333839271977862,0,Critical Material
2023/12/23,CHINA-WAREHOUSE,MAT-0314,21.0,4,4182.500500511087,P-002,1244953.8,30.333839271977862,0,Critical Material
2023/12/23,CHINA-WAREHOUSE,MAT-0314,4.5,4,4182.500500511087,P-002,1244953.8,30.333839271977862,0,Critical Material
2023/12/23,CHINA-WAREHOUSE,MAT-0314,25.5,4,4182.500500511087,P-002,1244953.8,30.333839271977862,0,Critical Material
2023/12/23,CHINA-WAREHOUSE,MAT-0314,25.5,4,4182.500500511087,P-002,1244953.8,30.333839271977862,0,Critical Material
2023/12/23,CHINA-WAREHOUSE,MAT-0314,25.5,4,4182.500500511087,P-002,1244953.8,30.333839271977862,0,Critical Material
2023/12/23,CHINA-WAREHOUSE,MAT-0314,25.5,4,4182.500500511087,P-002,1244953.8,30.333839271977862,0,Critical Material
2023/12/23,CHINA-WAREHOUSE,MAT-0314,25.5,4,4182.500500511087,P-002,1244953.8,30.333839271977862,0,Critical Material
2023/12/03,CHINA-WAREHOUSE,MAT-0017,20.0,6,2846.633156543492,P-002,6503.76,20.0539849836223,0,Critical Material
2023/12/03,CHINA-WAREHOUSE,MAT-0017,20.0,6,2846.633156543492,P-002,6503.76,20.0539849836223,0,Critical Material
2023/12/03,CHINA-WAREHOUSE,MAT-0017,20.0,6,2846.633156543492,P-002,6503.76,20.0539849836223,0,Critical Material
2023/12/03,CHINA-WAREHOUSE,MAT-0017,20.0,6,2846.633156543492,P-002,6503.76,20.0539849836223,0,Critical Material
2023/12/03,CHINA-WAREHOUSE,MAT-0017,20.0,6,2846.633156543492,P-002,6503.76,20.0539849836223,0,Critical Material
2023/12/03,CHINA-WAREHOUSE,MAT-0017,20.0,6,2846.633156543492,P-002,6503.76,20.0539849836223,0,Critical Material
2023/12/31,CHINA-WAREHOUSE,MAT-0322,24.75,4,2705.026891062676,P-001,370870.5,23.07844045113808,0,Critical Material
2023/12/31,CHINA-WAREHOUSE,MAT-0322,24.75,4,2705.026891062676,P-001,370870.5,23.07844045113808,0,Critical Material
2023/12/31,CHINA-WAREHOUSE,MAT-0322,24.75,4,2705.026891062676,P-001,370870.5,23.07844045113808,0,Critical Material
2023/12/31,CHINA-WAREHOUSE,MAT-0322,24.75,4,2705.026891062676,P-001,370870.5,23.07844045113808,0,Critical Material
2024/01/11,CHINA-WAREHOUSE,MAT-0328,25.5,6,3794.847221285801,P-002,619244.01,25.14008477220203,0,Critical Material
2024/01/11,CHINA-WAREHOUSE,MAT-0328,25.5,6,3794.847221285801,P-002,619244.01,25.14008477220203,0,Critical Material
2024/01/10,CHINA-WAREHOUSE,MAT-0013,25.5,3,2687.5007720759118,P-002,496298.56,24.119566163783798,0,Critical Material
2024/01/10,CHINA-WAREHOUSE,MAT-0013,25.5,3,2687.5007720759118,P-002,496298.56,24.119566163783798,0,Critical Material
2024/01/10,CHINA-WAREHOUSE,MAT-0013,25.5,3,2687.5007720759118,P-002,496298.56,24.119566163783798,0,Critical Material
2024/01/10,CHINA-WAREHOUSE,MAT-0013,25.5,3,2687.5007720759118,P-002,496298.56,24.119566163783798,0,Critical Material
2024/01/10,CHINA-WAREHOUSE,MAT-0013,25.5,3,2687.5007720759118,P-002,496298.56,24.119566163783798,0,Critical Material
2024/01/10,CHINA-WAREHOUSE,MAT-0389,25.5,5,4705.965643152787,P-002,2011782.1600000001,36.69895982619793,0,Critical Material
2024/01/10,CHINA-WAREHOUSE,MAT-0389,25.5,5,4705.965643152787,P-002,2011782.1600000001,36.69895982619793,0,Critical Material
2024/01/10,CHINA-WAREHOUSE,MAT-0389,25.5,5,4705.965643152787,P-002,2011782.1600000001,36.69895982619793,0,Critical Material
2024/01/10,CHINA-WAREHOUSE,MAT-0389,25.5,5,4705.965643152787,P-002,2011782.1600000001,36.69895982619793,0,Critical Material
2024/01/10,CHINA-WAREHOUSE,MAT-0389,25.5,5,4705.965643152787,P-002,2011782.1600000001,36.69895982619793,0,Critical Material
2024/01/10,CHINA-WAREHOUSE,MAT-0389,25.5,5,4705.965643152787,P-002,2011782.1600000001,36.69895982619793,0,Critical Material
2024/01/10,CHINA-WAREHOUSE,MAT-0389,25.5,5,4705.965643152787,P-002,2011782.1600000001,36.69895982619793,0,Critical Material
2024/01/10,CHINA-WAREHOUSE,MAT-0389,25.5,5,4705.965643152787,P-002,2011782.1600000001,36.69895982619793,0,Critical Material
2024/01/10,CHINA-WAREHOUSE,MAT-0389,25.5,5,4705.965643152787,P-002,2011782.1600000001,36.69895982619793,0,Critical Material
2024/01/10,CHINA-WAREHOUSE,MAT-0389,3.0,5,4705.965643152787,P-002,2011782.1600000001,36.69895982619793,0,Critical Material
2024/01/10,CHINA-WAREHOUSE,MAT-0389,22.5,5,4705.965643152787,P-002,2011782.1600000001,36.69895982619793,0,Critical Material
2024/01/10,CHINA-WAREHOUSE,MAT-0389,25.5,5,4705.965643152787,P-002,2011782.1600000001,36.69895982619793,0,Critical Material
2024/01/10,CHINA-WAREHOUSE,MAT-0389,25.5,5,4705.965643152787,P-002,2011782.1600000001,36.69895982619793,0,Critical Material
2024/01/10,CHINA-WAREHOUSE,MAT-0389,25.5,5,4705.965643152787,P-002,2011782.1600000001,36.69895982619793,0,Critical Material
2024/01/10,CHINA-WAREHOUSE,MAT-0389,25.5,5,4705.965643152787,P-002,2011782.1600000001,36.69895982619793,0,Critical Material
2024/01/10,CHINA-WAREHOUSE,MAT-0389,25.5,5,4705.965643152787,P-002,2011782.1600000001,36.69895982619793,0,Critical Material
2024/01/10,CHINA-WAREHOUSE,MAT-0389,18.0,5,4705.965643152787,P-002,2011782.1600000001,36.69895982619793,0,Critical Material
2024/01/10,CHINA-WAREHOUSE,MAT-0389,7.5,5,4705.965643152787,P-002,2011782.1600000001,36.69895982619793,0,Critical Material
2024/01/10,CHINA-WAREHOUSE,MAT-0389,25.5,5,4705.965643152787,P-002,2011782.1600000001,36.69895982619793,0,Critical Material
2024/01/10,CHINA-WAREHOUSE,MAT-0389,25.5,5,4705.965643152787,P-002,2011782.1600000001,36.69895982619793,0,Critical Material
2024/01/10,CHINA-WAREHOUSE,MAT-0389,25.5,5,4705.965643152787,P-002,2011782.1600000001,36.69895982619793,0,Critical Material
2024/01/10,CHINA-WAREHOUSE,MAT-0389,25.5,5,4705.965643152787,P-002,2011782.1600000001,36.69895982619793,0,Critical Material
2024/01/10,CHINA-WAREHOUSE,MAT-0389,25.5,5,4705.965643152787,P-002,2011782.1600000001,36.69895982619793,0,Critical Material
2024/01/10,CHINA-WAREHOUSE,MAT-0389,25.5,5,4705.965643152787,P-002,2011782.1600000001,36.69895982619793,0,Critical Material
2024/01/10,CHINA-WAREHOUSE,MAT-0389,25.5,5,4705.965643152787,P-002,2011782.1600000001,36.69895982619793,0,Critical Material
2024/01/10,CHINA-WAREHOUSE,MAT-0389,25.5,5,4705.965643152787,P-002,2011782.1600000001,36.69895982619793,0,Critical Material
2024/01/10,CHINA-WAREHOUSE,MAT-0389,25.5,5,4705.965643152787,P-002,2011782.1600000001,36.69895982619793,0,Critical Material
2024/01/10,CHINA-WAREHOUSE,MAT-0389,25.5,5,4705.965643152787,P-002,2011782.1600000001,36.69895982619793,0,Critical Material
2024/01/11,CHINA-WAREHOUSE,MAT-0328,25.5,6,3794.847221285801,P-002,619244.01,25.14008477220203,0,Critical Material
2024/01/11,CHINA-WAREHOUSE,MAT-0328,25.5,6,3794.847221285801,P-002,619244.01,25.14008477220203,0,Critical Material
2024/01/11,CHINA-WAREHOUSE,MAT-0339,25.5,7,3560.0,P-002,14124.5,20.117241549684053,0,Critical Material
2024/01/10,CHINA-WAREHOUSE,MAT-0013,25.5,3,2687.5007720759118,P-002,496298.56,24.119566163783798,0,Critical Material
2024/01/10,CHINA-WAREHOUSE,MAT-0389,25.5,5,4705.965643152787,P-002,2011782.1600000001,36.69895982619793,0,Critical Material
2024/01/10,CHINA-WAREHOUSE,MAT-0389,25.5,5,4705.965643152787,P-002,2011782.1600000001,36.69895982619793,0,Critical Material
2024/01/10,CHINA-WAREHOUSE,MAT-0389,25.5,5,4705.965643152787,P-002,2011782.1600000001,36.69895982619793,0,Critical Material
2024/01/10,CHINA-WAREHOUSE,MAT-0389,25.5,5,4705.965643152787,P-002,2011782.1600000001,36.69895982619793,0,Critical Material
2024/01/10,CHINA-WAREHOUSE,MAT-0389,25.5,5,4705.965643152787,P-002,2011782.1600000001,36.69895982619793,0,Critical Material
2024/01/10,CHINA-WAREHOUSE,MAT-0389,25.5,5,4705.965643152787,P-002,2011782.1600000001,36.69895982619793,0,Critical Material
2024/01/10,CHINA-WAREHOUSE,MAT-0389,25.5,5,4705.965643152787,P-002,2011782.1600000001,36.69895982619793,0,Critical Material
2024/01/10,CHINA-WAREHOUSE,MAT-0389,25.5,5,4705.965643152787,P-002,2011782.1600000001,36.69895982619793,0,Critical Material
2024/01/10,CHINA-WAREHOUSE,MAT-0389,25.5,5,4705.965643152787,P-002,2011782.1600000001,36.69895982619793,0,Critical Material
2024/01/12,CHINA-WAREHOUSE,MAT-0270,25.5,5,3369.516212175821,P-002,470872.56000000006,23.908515603249498,0,Critical Material
2024/01/12,CHINA-WAREHOUSE,MAT-0270,25.5,5,3369.516212175821,P-002,470872.56000000006,23.908515603249498,0,Critical Material
2024/01/12,CHINA-WAREHOUSE,MAT-0270,25.5,5,3369.516212175821,P-002,470872.56000000006,23.908515603249498,0,Critical Material
2024/01/14,CHINA-WAREHOUSE,MAT-0142,25.5,6,3717.004673045237,P-002,1304193.28,30.825561346223147,0,Critical Material
2024/01/14,CHINA-WAREHOUSE,MAT-0142,25.5,6,3717.004673045237,P-002,1304193.28,30.825561346223147,0,Critical Material
2024/01/14,CHINA-WAREHOUSE,MAT-0142,25.5,6,3717.004673045237,P-002,1304193.28,30.825561346223147,0,Critical Material
2024/01/14,CHINA-WAREHOUSE,MAT-0142,25.5,6,3717.004673045237,P-002,1304193.28,30.825561346223147,0,Critical Material
2024/01/14,CHINA-WAREHOUSE,MAT-0142,25.5,6,3717.004673045237,P-002,1304193.28,30.825561346223147,0,Critical Material
2024/01/14,CHINA-WAREHOUSE,MAT-0142,25.5,6,3717.004673045237,P-002,1304193.28,30.825561346223147,0,Critical Material
2024/01/14,CHINA-WAREHOUSE,MAT-0142,25.5,6,3717.004673045237,P-002,1304193.28,30.825561346223147,0,Critical Material
2024/01/14,CHINA-WAREHOUSE,MAT-0142,19.5,6,3717.004673045237,P-002,1304193.28,30.825561346223147,0,Critical Material
2024/01/14,CHINA-WAREHOUSE,MAT-0142,6.0,6,3717.004673045237,P-002,1304193.28,30.825561346223147,0,Critical Material
2024/01/14,CHINA-WAREHOUSE,MAT-0176,25.5,6,3816.0,P-002,13961.42,20.115887891011358,0,Critical Material
2024/01/14,CHINA-WAREHOUSE,MAT-0176,25.5,6,3816.0,P-002,13961.42,20.115887891011358,0,Critical Material
2024/01/16,CHINA-WAREHOUSE,MAT-0145,25.5,6,3225.001770632979,P-002,24094700.28,220.0,0,Critical Material
2024/01/16,CHINA-WAREHOUSE,MAT-0145,25.5,6,3225.001770632979,P-002,24094700.28,220.0,0,Critical Material
2024/01/16,CHINA-WAREHOUSE,MAT-0145,25.5,6,3225.001770632979,P-002,24094700.28,220.0,0,Critical Material
2024/01/16,CHINA-WAREHOUSE,MAT-0145,3.0,6,3225.001770632979,P-002,24094700.28,220.0,0,Critical Material
2024/01/16,CHINA-WAREHOUSE,MAT-0145,22.5,6,3225.001770632979,P-002,24094700.28,220.0,0,Critical Material
2024/01/16,CHINA-WAREHOUSE,MAT-0145,25.5,6,3225.001770632979,P-002,24094700.28,220.0,0,Critical Material
2024/01/16,CHINA-WAREHOUSE,MAT-0145,25.5,6,3225.001770632979,P-002,24094700.28,220.0,0,Critical Material
2024/01/16,CHINA-WAREHOUSE,MAT-0145,25.5,6,3225.001770632979,P-002,24094700.28,220.0,0,Critical Material
2024/01/16,CHINA-WAREHOUSE,MAT-0145,25.5,6,3225.001770632979,P-002,24094700.28,220.0,0,Critical Material
2024/01/16,CHINA-WAREHOUSE,MAT-0145,25.5,6,3225.001770632979,P-002,24094700.28,220.0,0,Critical Material
2024/01/16,CHINA-WAREHOUSE,MAT-0145,25.5,6,3225.001770632979,P-002,24094700.28,220.0,0,Critical Material
2024/01/16,CHINA-WAREHOUSE,MAT-0145,25.5,6,3225.001770632979,P-002,24094700.28,220.0,0,Critical Material
2024/01/16,CHINA-WAREHOUSE,MAT-0145,25.5,6,3225.001770632979,P-002,24094700.28,220.0,0,Critical Material
2024/01/16,CHINA-WAREHOUSE,MAT-0145,18.0,6,3225.001770632979,P-002,24094700.28,220.0,0,Critical Material
2024/01/16,CHINA-WAREHOUSE,MAT-0145,7.5,6,3225.001770632979,P-002,24094700.28,220.0,0,Critical Material
2024/01/16,CHINA-WAREHOUSE,MAT-0145,25.5,6,3225.001770632979,P-002,24094700.28,220.0,0,Critical Material
2024/01/16,CHINA-WAREHOUSE,MAT-0145,25.5,6,3225.001770632979,P-002,24094700.28,220.0,0,Critical Material
2024/01/16,CHINA-WAREHOUSE,MAT-0145,25.5,6,3225.001770632979,P-002,24094700.28,220.0,0,Critical Material
2024/01/16,CHINA-WAREHOUSE,MAT-0145,25.5,6,3225.001770632979,P-002,24094700.28,220.0,0,Critical Material
2024/01/16,CHINA-WAREHOUSE,MAT-0145,25.5,6,3225.001770632979,P-002,24094700.28,220.0,0,Critical Material
2024/01/16,CHINA-WAREHOUSE,MAT-0145,25.5,6,3225.001770632979,P-002,24094700.28,220.0,0,Critical Material
2024/01/16,CHINA-WAREHOUSE,MAT-0145,25.5,6,3225.001770632979,P-002,24094700.28,220.0,0,Critical Material
2024/01/16,CHINA-WAREHOUSE,MAT-0201,25.5,4,3717.015511424164,P-002,186336.36,21.546699961689665,0,Critical Material
2024/01/16,CHINA-WAREHOUSE,MAT-0201,25.5,4,3717.015511424164,P-002,186336.36,21.546699961689665,0,Critical Material
2024/01/16,CHINA-WAREHOUSE,MAT-0201,12.0,4,3717.015511424164,P-002,186336.36,21.546699961689665,0,Critical Material
2024/01/16,CHINA-WAREHOUSE,MAT-0201,13.5,4,3717.015511424164,P-002,186336.36,21.546699961689665,0,Critical Material
2024/01/16,CHINA-WAREHOUSE,MAT-0201,25.5,4,3717.015511424164,P-002,186336.36,21.546699961689665,0,Critical Material
2024/01/16,CHINA-WAREHOUSE,MAT-0201,25.5,4,3717.015511424164,P-002,186336.36,21.546699961689665,0,Critical Material
2024/01/16,CHINA-WAREHOUSE,MAT-0201,25.5,4,3717.015511424164,P-002,186336.36,21.546699961689665,0,Critical Material
2024/01/16,CHINA-WAREHOUSE,MAT-0201,25.5,4,3717.015511424164,P-002,186336.36,21.546699961689665,0,Critical Material
2024/01/16,CHINA-WAREHOUSE,MAT-0201,25.5,4,3717.015511424164,P-002,186336.36,21.546699961689665,0,Critical Material
2024/01/16,CHINA-WAREHOUSE,MAT-0201,25.5,4,3717.015511424164,P-002,186336.36,21.546699961689665,0,Critical Material
2024/01/16,CHINA-WAREHOUSE,MAT-0201,25.5,4,3717.015511424164,P-002,186336.36,21.546699961689665,0,Critical Material
2024/01/16,CHINA-WAREHOUSE,MAT-0201,25.5,4,3717.015511424164,P-002,186336.36,21.546699961689665,0,Critical Material
2024/01/16,CHINA-WAREHOUSE,MAT-0201,25.5,4,3717.015511424164,P-002,186336.36,21.546699961689665,0,Critical Material
2024/01/16,CHINA-WAREHOUSE,MAT-0201,25.5,4,3717.015511424164,P-002,186336.36,21.546699961689665,0,Critical Material
2024/01/16,CHINA-WAREHOUSE,MAT-0201,25.5,4,3717.015511424164,P-002,186336.36,21.546699961689665,0,Critical Material
2024/01/23,CHINA-WAREHOUSE,MAT-0144,25.5,5,2655.000246291629,P-002,7193305.6,79.70861240362355,0,Critical Material
2024/01/23,CHINA-WAREHOUSE,MAT-0144,25.5,5,2655.000246291629,P-002,7193305.6,79.70861240362355,0,Critical Material
2024/01/23,CHINA-WAREHOUSE,MAT-0144,25.5,5,2655.000246291629,P-002,7193305.6,79.70861240362355,0,Critical Material
2024/01/23,CHINA-WAREHOUSE,MAT-0144,25.5,5,2655.000246291629,P-002,7193305.6,79.70861240362355,0,Critical Material
2024/01/23,CHINA-WAREHOUSE,MAT-0144,25.5,5,2655.000246291629,P-002,7193305.6,79.70861240362355,0,Critical Material
2024/01/23,CHINA-WAREHOUSE,MAT-0144,25.5,5,2655.000246291629,P-002,7193305.6,79.70861240362355,0,Critical Material
